movie_id,Writer
221241,Mato Lovrak
221241,Vladimir Tadej
341559,Zrinko Ogresta
341559,Goran Tribuson
73680,Rajko Grlić
73680,Ante Tomić
136902,Miroslav Momčilović
71617,Miro Barnjak
71617,Josip Mlakić
71617,Ivan Pavličić
259690,Damir Karakaš
259690,Dalibor Matanić
259690,Milan Živković
361733,Miroslav Krleža
361733,Ivo Štivičić
66944,N/A
66944,N/A
66944,N/A
66944,N/A
66944,N/A
66944,N/A
66944,N/A
284154,Slobodan Selenić
284154,Slobodan Selenić
112931,N/A
112931,N/A
112931,N/A
112931,N/A
112931,N/A
112931,N/A
112931,N/A
61711,Henri-Georges Clouzot
61711,Simone Drieu
58007,Ruggero Maccari
58007,Mario Mattoli
58007,Eduardo Scarpetta
61532,N/A
216138,Leslie Greif
216138,Ray Cooney
16280,Dav Kaufman
56294,Audrey Brohy
56294,Gerard Ungerman
15068,N/A
15068,N/A
15068,N/A
15068,N/A
15068,N/A
15068,N/A
15068,N/A
280874,Trent Haaga
78375,Joe Hart
63483,N/A
63483,N/A
63483,N/A
63483,N/A
63483,N/A
63483,N/A
63483,N/A
250275,Nathanael Coffman
242906,Corbin Mezner
264555,Barbara Kymlicka
84741,Jack Nasser
84741,Luis Cruz
224919,Ron Dobson
224919,Alejandro Salomon
224919,Frederick Cipoletti
224919,Shane Mathers
224919,Shane Mathers
58813,N/A
299730,Rene Perez
218898,Suresh Nair
218898,Apoorva Lakhia
280690,Rajat Arora
280690,Keith Gomes
280690,Sajid Nadiadwala
280690,Rajat Arora
280690,Vakkantham Vamsi
280690,Surender Reddy
280690,Chetan Bhagat
188640,Sanjay Gupta
120942,Kunal Kohli
120942,Robin Bhatt
158009,Gregorio Muro
158009,Gregorio Muro
158009,Carlos Varela
158009,Maite Ruiz de Austri
158009,Josean Muñoz
89868,Harry Cripps
89868,Karl Zwicky
89868,Harry Cripps
252990,Eric Vale
353125,Jon Long
353125,Colin White
297239,Marco van Geffen
297239,Philip Delmaar
297239,Mirjam Mous
319396,Tommy Woodard
319396,Luke Guidici
319396,Jonathan Brown
319396,Alex Chandon
319396,Raven Cousens
319396,Peter Horn
319396,Jared Marshall
319396,Cameron McCulloch
319396,David Muñoz
319396,Adam O'Brien
319396,Zachary Ramelan
319396,Paul Shrimpton
319396,Graham Taylor
87018,David A. Prior
53850,Wil McCarthy
53850,Chase Parker
75897,Ulrich Limmer
75897,Paul Maar
13099,Koan Hui On
13099,Choo Sung Pong
13099,Bey Logan
13099,Benny Chan
13099,Anna Lee
138686,Gerard Meuldijk
138686,Martin van Waardenberg
297961,Stephen King
297961,Richard Christian Matheson
81765,N/A
94587,N/A
94587,N/A
94587,N/A
94587,N/A
94587,N/A
94587,N/A
94587,N/A
80582,N/A
80582,N/A
80582,N/A
80582,N/A
80582,N/A
80582,N/A
80582,N/A
86063,N/A
86063,N/A
86063,N/A
86063,N/A
86063,N/A
86063,N/A
86063,N/A
49264,N/A
49264,N/A
49264,N/A
49264,N/A
49264,N/A
49264,N/A
49264,N/A
78573,N/A
78573,N/A
78573,N/A
78573,N/A
78573,N/A
78573,N/A
78573,N/A
121170,N/A
121170,N/A
121170,N/A
121170,N/A
121170,N/A
121170,N/A
121170,N/A
117102,C.J. Hunt
74113,Valentin Thurn
338381,N/A
338381,N/A
338381,N/A
338381,N/A
338381,N/A
338381,N/A
338381,N/A
267292,N/A
267292,N/A
267292,N/A
267292,N/A
267292,N/A
267292,N/A
267292,N/A
290773,N/A
290773,N/A
290773,N/A
290773,N/A
290773,N/A
290773,N/A
290773,N/A
119430,N/A
119430,N/A
119430,N/A
119430,N/A
119430,N/A
119430,N/A
119430,N/A
297400,N/A
297400,N/A
297400,N/A
297400,N/A
297400,N/A
297400,N/A
297400,N/A
310952,Evan Oppenheimer
296370,N/A
296370,N/A
296370,N/A
296370,N/A
296370,N/A
296370,N/A
296370,N/A
126760,Louis L'Amour
126760,Bob Fisher
290098,Park Chan-wook
290098,Jeong Seo-gyeong
290098,Sarah Waters
260826,N/A
260826,N/A
260826,N/A
260826,N/A
260826,N/A
260826,N/A
260826,N/A
48268,N/A
48268,N/A
48268,N/A
48268,N/A
48268,N/A
48268,N/A
48268,N/A
157964,Miklós Jancsó
157964,Gyula Hernádi
197849,Jacques Rouffio
197849,Francis Girod
197849,Miklós Jancsó
197849,Gyula Hernádi
208198,Arnold Schönberg
243306,N/A
243306,N/A
243306,N/A
243306,N/A
243306,N/A
243306,N/A
243306,N/A
241259,Linda Woolverton
241259,Lewis Carroll
109752,Rod Spence
377432,N/A
377432,N/A
377432,N/A
377432,N/A
377432,N/A
377432,N/A
377432,N/A
369052,N/A
369052,N/A
369052,N/A
369052,N/A
369052,N/A
369052,N/A
369052,N/A
289523,Patricia Resnick
317114,Neal H. Dobrofsky
317114,Tippi Dobrofsky
315134,Tippi Dobrofsky
315134,Neal H. Dobrofsky
317121,Karen Berger
267935,Melissa Mathison
267935,Roald Dahl
176715,Shelley Eriksen
176715,Andrew Wreggitt
176715,Andrew Wreggitt
371464,Nicolette Krebitz
359871,Louis Theroux
359871,John Dower
334534,N/A
334534,N/A
334534,N/A
334534,N/A
334534,N/A
334534,N/A
334534,N/A
334057,Louis Theroux
108879,Louis Theroux
86522,N/A
86522,N/A
86522,N/A
86522,N/A
86522,N/A
86522,N/A
86522,N/A
241618,Louis Theroux
68213,Louis Theroux
68208,N/A
241619,Louis Theroux
143431,Louis Theroux
112722,Louis Theroux
182979,Louis Theroux
210250,Louis Theroux
223702,Seth Rogen
223702,Evan Goldberg
223702,Ariel Shaffir
223702,Kyle Hunter
223702,Scott Underwood
223702,Todd Demong
223702,Seth Rogen
223702,Evan Goldberg
223702,Jonah Hill
283827,Shiraz Ahmed
283827,Prabhu Deva
283827,Ravi S. Sundaram
141418,N/A
141418,N/A
141418,N/A
141418,N/A
141418,N/A
141418,N/A
141418,N/A
385390,Karen Berger
385390,Brian L. Ross
385390,Brian L. Ross
387398,Ari Posner
387398,Gregg Rossen
387398,Brian Sawyer
381615,Jamie Pachino
377428,N/A
377428,N/A
377428,N/A
377428,N/A
377428,N/A
377428,N/A
377428,N/A
374614,Rich Tabach
374614,Jennifer Barrow
374609,Teena Booth
374739,N/A
374739,N/A
374739,N/A
374739,N/A
374739,N/A
374739,N/A
374739,N/A
374607,Judith Berg
374607,Sandra Berg
374606,N/A
374606,N/A
374606,N/A
374606,N/A
374606,N/A
374606,N/A
374606,N/A
374603,Neal H. Dobrofsky
374603,Tippi Dobrofsky
361745,Laurie Stevens
352851,Neal H. Dobrofsky
352851,Tippi Dobrofsky
352851,Sharon Soboil
352851,Sharon Soboil
346489,Nancey Silvers
311181,Beverly Nuako
311181,Hanz Wasserburger
300187,Holly Goldberg Sloan
299576,Sheila Roberts
299576,Nancey Silvers
299574,Rickie Castaneda
289520,Bob Sáenz
279371,N/A
279371,N/A
279371,N/A
279371,N/A
279371,N/A
279371,N/A
279371,N/A
279332,Neal H. Dobrofsky
279332,Tippi Dobrofsky
279332,Tippi Dobrofsky
239018,Terence Brody
258691,J.B. White
258691,Jean Abounader
249057,Lee Ventura
238304,Rickie Castaneda
238749,Barbara Kymlicka
235662,Bert Kish
180794,Ken Krauss
226167,David N. Titcher
226167,J.B. White
149235,Abbey Cleland
149235,Bob Sáenz
149218,N/A
149218,N/A
149218,N/A
149218,N/A
149218,N/A
149218,N/A
149218,N/A
145840,Gary Goldstein
211125,N/A
211125,N/A
211125,N/A
211125,N/A
211125,N/A
211125,N/A
211125,N/A
85887,Evan Laughlin
85887,Jennifer Notas Shapiro
227552,Larry Kase
227552,Joel Ronkin
81416,Nina Weinman
208035,Karen Thomas
389995,Pablo Solarz
384798,Steven Gomez
78713,Simon Nye
78713,Eleanor H. Porter
371560,Nicolas Pesce
164777,Diego Fabbri
164777,Ruggero Maccari
334533,Matt Ross
129564,Elio Petri
129564,Ugo Pirro
81976,Dick Proenneke
374475,Maren Ade
351454,Guillermo Calderón
84993,Michael Heath
84993,Tony Williams
257623,Margarita Lymberaki
113294,Noel Clarke
46095,Earl Felton
46095,Lawrence Kimble
213570,Muriel Roy Bolton
213570,Lawrence Kimble
43394,Martin Rackin
43394,Gina Kaus
62006,Alvin M. Josephy
62006,Karl Kamb
68977,John Twist
115386,N/A
115386,N/A
115386,N/A
115386,N/A
115386,N/A
115386,N/A
115386,N/A
279049,Akihiro Dobashi
294368,Billy McMillin
294368,Lorien Haynes
294368,Amy Berg
250880,N/A
250880,N/A
250880,N/A
250880,N/A
250880,N/A
250880,N/A
250880,N/A
346873,Steven L. Anderson
352733,David Eldridge
352733,Hallie Rubenhold
86520,Taeko Tomioka
86520,Masahiro Shinoda
122293,Andy Briggs
370234,Meredith Berg
128412,Amiran Chichinadze
83235,Dimitri Eristavi
83235,Otar Iosseliani
83235,Sh. Kakichashvili
83235,Semyon Lungin
83235,Otar Mekhrishvili
83235,Ilya Nusinov
56952,N/A
56952,N/A
56952,N/A
56952,N/A
56952,N/A
56952,N/A
56952,N/A
101916,N/A
101916,N/A
101916,N/A
101916,N/A
101916,N/A
101916,N/A
101916,N/A
80520,E. Max Frye
55916,John Salvati
126076,N/A
56491,Anna Lorenzo
56491,Paula Goldberg
60505,Stewart Lindh
60505,Solomon Weingarten
60505,John Carlen
302508,Rolfe Kanefsky
385371,D.C. Hamilton
385371,Brinna Kelly
293670,Na Hong-jin
168079,Richard Beattie
375199,Prakash Jha
155217,Rumiko Takahashi
155217,Yoshihiro Izumi
83501,Mikhail Grigoryev
83501,Sergey Dovlatov
83501,Vladimir Studennikov
364426,Charlie Lyne
216472,N/A
216472,N/A
216472,N/A
216472,N/A
216472,N/A
216472,N/A
216472,N/A
51091,Mike Leonardo
337154,Lorene Scafaria
113523,Stuart J. Byrne
56424,N/A
56424,N/A
56424,N/A
56424,N/A
56424,N/A
56424,N/A
56424,N/A
188183,N/A
188183,N/A
188183,N/A
188183,N/A
188183,N/A
188183,N/A
188183,N/A
395181,Xue Xiaolu
395181,Mia Jiao
134362,Pedro Ultreras
325758,N/A
325758,N/A
325758,N/A
325758,N/A
325758,N/A
325758,N/A
325758,N/A
319017,Mark Bessenger
291805,Pete Chiarelli
291805,Ed Solomon
291805,Ed Solomon
390766,N/A
390766,N/A
390766,N/A
390766,N/A
390766,N/A
390766,N/A
390766,N/A
394812,Tiffany Hsiung
370464,Chris Whaley
370464,Scott Crowell
370464,Brett Granstaff
354818,Colin Quinn
369820,Brent Morin
12443,Sandro Petraglia
12443,Enrico Deaglio
23802,N/A
23802,N/A
23802,N/A
23802,N/A
23802,N/A
23802,N/A
23802,N/A
170740,William Mastrosimone
388440,Jacob Grimm
388440,Wilhelm Grimm
388440,Everette Hartsoe
388440,Pearry Reginald Teo
388440,Pearry Reginald Teo
388440,Josh Nadler
392440,N/A
392440,N/A
392440,N/A
392440,N/A
392440,N/A
392440,N/A
392440,N/A
388403,Yang Qing
78492,Yukio Mishima
78492,Kazuo Funahashi
48339,N/A
48339,N/A
48339,N/A
48339,N/A
48339,N/A
48339,N/A
48339,N/A
249075,N/A
38061,Gwynne Dyer
147307,N/A
147307,N/A
147307,N/A
147307,N/A
147307,N/A
147307,N/A
147307,N/A
235201,N/A
235201,N/A
235201,N/A
235201,N/A
235201,N/A
235201,N/A
235201,N/A
36090,Shūji Terayama
99080,Garnett Weston
99080,Garnett Weston
56190,N/A
394244,David Zellner
394244,Nathan Zellner
83284,N/A
83284,N/A
83284,N/A
83284,N/A
83284,N/A
83284,N/A
83284,N/A
136762,Michael Snow
339526,Elana Lesser
339526,Cliff Ruby
362699,Tom K. McCarthy
362699,Omer Fast
118792,Nozim To'laho'jayev
118792,Ray Bradbury
396292,Ali Wong
299782,Orson Welles
24398,Simon Pummell
46178,N/A
345069,Chris Dinh
345069,Viet Nguyen
339928,Maclain Nelson
375170,Chien Shih-Keng
330916,Felix Thompson
376549,N/A
376549,N/A
376549,N/A
376549,N/A
376549,N/A
376549,N/A
376549,N/A
93338,N/A
4290,Brian Clyde
4290,Frances Doel
4290,Jeffrey Sturges
216203,Joe Stauffer
216203,David Long
332872,Pedro Almodóvar
332872,Alice Munro
339397,Woody Allen
374473,Paul Laverty
84233,Frank Schaefer
84233,Kerry Newcomb
5654,Lorenzo Favella
5654,Enrico Medioli
5654,Leo Tolstoy
353866,Dominik Friebel
353866,Christian Prettin
353866,Sören Hüper
44645,Russell Cawthorne
314570,Matias Mariani
314570,Maíra Bühler
254420,N/A
254420,N/A
254420,N/A
254420,N/A
254420,N/A
254420,N/A
254420,N/A
50578,N/A
50578,N/A
50578,N/A
50578,N/A
50578,N/A
50578,N/A
50578,N/A
147367,Christie Will
340746,N/A
340746,N/A
340746,N/A
340746,N/A
340746,N/A
340746,N/A
340746,N/A
310567,Prashant Nair
381505,N/A
375599,N/A
375599,N/A
375599,N/A
375599,N/A
375599,N/A
375599,N/A
375599,N/A
344854,Evan Randall Green
311770,Sanna Lenken
358907,Hanna Sköld
323428,Linda-Maria Birbeck
323428,Lina Arvidsson
324764,Emma Broström
346469,Andreas Öhman
347344,Kerstin Gezelius
347344,Alexander Onofri
347344,Daniel di Grado
347344,Kim W. Andersson
303636,Amanda Adolfsson
303636,Josefin Johansson
321283,N/A
321283,N/A
321283,N/A
321283,N/A
321283,N/A
321283,N/A
321283,N/A
356218,Alexandra-Therese Keining
356218,Jessica Schiefauer
347106,Martina Haag
335683,John Olsson
363607,Malin Nevander
389115,N/A
377290,Lone Scherfig
381277,Sara Nameth
381277,Kristian Lundberg
268618,Baldvin Zophoníasson
341491,Sveinbjörn I. Baldvinsson
341491,Hilmar Oddsson
341491,Hjálmar Helgi Ragnarsson
341490,Kristín Jóhannesdóttir
91041,N/A
91041,N/A
91041,N/A
91041,N/A
91041,N/A
91041,N/A
91041,N/A
250974,Sonja Evang
69471,Alessandro Baricco
39301,David Grossman
39301,Noah Stollman
107775,Tore Renberg
107775,Arild Andresen
107775,Lars Gudmestad
17575,Torun Lian
198783,Gabriel Axel
198783,Saxo Grammaticus
55154,Ray Galton
55154,Bo Hermansson
55154,Rolv Wesenlund
55154,Alan Simpson
33340,Margreth Olin
64116,N/A
64116,N/A
64116,N/A
64116,N/A
64116,N/A
64116,N/A
64116,N/A
87654,Otto Carlmar
87654,Arne Moen
336885,N/A
336885,N/A
336885,N/A
336885,N/A
336885,N/A
336885,N/A
336885,N/A
373757,N/A
373757,N/A
373757,N/A
373757,N/A
373757,N/A
373757,N/A
373757,N/A
285165,Axel Hellstenius
348675,Søren Sveistrup
11392,Erik Balling
342695,Brian Bell
342695,Jonas Wolcher
16039,Bjarne Reuter
20661,Bjarne Reuter
20661,Bille August
335582,Kasper Juhl
11390,Erik Balling
11390,Henning Bahs
76312,Henning Kristiansen
76312,Morten Arnfred
155714,N/A
155714,N/A
155714,N/A
155714,N/A
155714,N/A
155714,N/A
155714,N/A
146184,N/A
146184,N/A
146184,N/A
146184,N/A
146184,N/A
146184,N/A
146184,N/A
80362,Martin Jern
80362,Emil Larsson
324284,Bonnie Nadzam
324284,Ross Partridge
391617,Sebastián Borensztein
391617,Alejandro Ocon
37433,Taku Mayumura
37433,Rintaro
37433,Yoshiaki Kawajiri
37433,Katsuhiro Ohtomo
47408,Rampo Edogawa
14233,D. Jud Jones
48417,Dante Lam
48417,Wai Lun Ng
397914,N/A
397914,N/A
397914,N/A
397914,N/A
397914,N/A
397914,N/A
397914,N/A
347031,Dan Kwan
347031,Daniel Scheinert
367416,Christoph Silber
367416,Tim Sullivan
378348,N/A
378348,N/A
378348,N/A
378348,N/A
378348,N/A
378348,N/A
378348,N/A
102961,Andy Sidaris
102961,William Driskill
102961,Robert Baird
339148,Emily Ting
222220,Anthony Asquith
222220,John Orton
57992,N/A
57992,N/A
57992,N/A
57992,N/A
57992,N/A
57992,N/A
57992,N/A
66897,N/A
66897,N/A
66897,N/A
66897,N/A
66897,N/A
66897,N/A
66897,N/A
139251,Nina Weinman
391778,Rajat Arora
4546,Alexandre Dumas père
4546,Sidney Carroll
389053,Kevin Barnett
389053,Chris Pappas
343140,Sylvia Chang
363103,Flávia Castro
363103,Roberto Berliner
363103,Maurício Lissovski
363103,Patrícia Andrade
363103,Maria Camargo
363103,Leonardo Rocha
363103,Chris Alcazar
301804,Mike Flanagan
301804,Jeff Howard
374458,Cristian Mungiu
26677,Robert Scott
322745,N/A
322745,N/A
322745,N/A
322745,N/A
322745,N/A
322745,N/A
322745,N/A
169448,Mitra Farahani
335409,Jim Wynorski
335409,William Dever
260401,N/A
260401,N/A
260401,N/A
260401,N/A
260401,N/A
260401,N/A
260401,N/A
260399,N/A
260399,N/A
260399,N/A
260399,N/A
260399,N/A
260399,N/A
260399,N/A
107104,N/A
107104,N/A
107104,N/A
107104,N/A
107104,N/A
107104,N/A
107104,N/A
391375,N/A
391375,N/A
391375,N/A
391375,N/A
391375,N/A
391375,N/A
391375,N/A
398289,Peter I. Horton
398289,Primo Brown
398289,Marvin Peart
398289,Dylan Scott
342464,Jennifer Deaton
148434,N/A
148434,N/A
148434,N/A
148434,N/A
148434,N/A
148434,N/A
148434,N/A
109456,Tonino Ricci
150226,N/A
150226,N/A
150226,N/A
150226,N/A
150226,N/A
150226,N/A
150226,N/A
3698,Sergio Donati
3698,George Eastman
5434,Claudio Bernabei
5434,Romano Scandariato
292610,Joe D'Amato
292610,Tito Carpi
58419,George Eastman
58419,Aldo Florio
31264,Joe D'Amato
171993,George Nelson Ott
374173,Ayesha DeVitre
374173,Shakun Batra
353989,Daniela Goggi
353989,Alberto Rojas Apel
353989,Alejandro Montiel
353989,Cielo Latini
45783,Anders Matthesen
356842,David Farr
16884,N/A
16884,N/A
16884,N/A
16884,N/A
16884,N/A
16884,N/A
16884,N/A
94067,Michael McCabe
88518,Paul Maslak
57313,Anthony Fankhauser
79078,Keith Allen
79078,Kiff Scholl
385320,Scotty Mullen
21293,N/A
21293,N/A
21293,N/A
21293,N/A
21293,N/A
21293,N/A
21293,N/A
279588,James Balsamo
214676,Hayao Miyazaki
376523,N/A
376523,N/A
376523,N/A
376523,N/A
376523,N/A
376523,N/A
376523,N/A
26521,Paco Cabezas
41028,N/A
41028,N/A
41028,N/A
41028,N/A
41028,N/A
41028,N/A
41028,N/A
135652,David Raynr
135652,Suzanne Broderick
180886,Benjamin Carr
72754,Charles Band
72754,August White
346384,Chris New
18932,N/A
18932,N/A
18932,N/A
18932,N/A
18932,N/A
18932,N/A
18932,N/A
45780,Jeremy Brock
41149,William Shakespeare
25787,Hugo Haas
280178,N/A
280178,N/A
280178,N/A
280178,N/A
280178,N/A
280178,N/A
280178,N/A
269306,Ingmar Bergman
109380,Milan Nejedlý
109380,Hana Belohradska
109380,Zbynek Brynych
109380,Ota Koval
109380,Ester Krumbachová
103941,Torcuato Luca de Tena
103941,Teodoro Palacios Cueto
361146,José Pedro Goulart
29798,August White
298228,John Polonia
308531,Josh Appelbaum
308531,André Nemec
32790,Rod Spence
30641,Arne Olsen
257345,Shayne Armstrong
257345,Shane Krause
257345,Greg McLean
256771,Chris W. Mitchell
256771,Gijs Scholten van Aschat
34598,James Dixon
41962,Juzo Itami
110283,Juzo Itami
83183,Juzo Itami
139176,Alexandre Dumas fils
139176,June Mathis
318121,Rob Burnett
318121,Jonathan Evison
293413,Tae-ho Yoon
293413,Tae-ho Yoon
293413,Woo Min-Ho
397403,Martin Durkin
24793,Mark Twain
24793,Joe Wiesenfeld
40258,Serge Cukier
40258,Alain Robak
105184,Eckhart Schmidt
60163,Tetsuya Oishi
60163,Harold Sakuishi
40863,Bey Logan
379220,Nicolás López
379220,Diego Ayala
379220,Nicolás López
258771,Ignas Jonynas
258771,Kristupas Sabolius
322506,Jon Spira
221343,Ronnie Christensen
121245,Cat Smits
121245,Aaron Douglas Johnston
81120,Walter Greenwood
81120,Ronald Gow
81120,Walter Greenwood
81120,Barbara K. Emary
81120,Rollo Gamble
362247,Hans Christian Berger
341012,Akiva Schaffer
341012,Andy Samberg
341012,Jorma Taccone
198652,Ray Galton
198652,Alan Simpson
198652,Joe Orton
37237,N/A
37237,N/A
37237,N/A
37237,N/A
37237,N/A
37237,N/A
37237,N/A
324314,N/A
324314,N/A
324314,N/A
324314,N/A
324314,N/A
324314,N/A
324314,N/A
298459,Cédric Anger
298459,Yvan Stefanovitch
114030,Koki Mitani
398854,Russell T. Davies
398854,William Shakespeare
356366,Donna Robinson
356366,Katherine Brooks
377158,Tomasz Wasilewski
350904,Maurizio Braucci
350904,Pietro Marcello
330294,Valérie Donzelli
330294,Jérémie Elkaïm
330294,Jean Gruault
364831,Andrea Marini
398830,Daniel Andrade
398830,Manolo Sarmiento
309879,Antony Jones
309879,Edward Evers-Swindell
107315,Signe Olynyk
169782,Frances Hodgson Burnett
169782,Kate Brooke
98927,Andrzej Żuławski
98927,Fyodor Dostoevsky
98927,Etienne Roda-Gil
33108,Jacob Grimm
33108,Wilhelm Grimm
33108,Yuri Entin
33108,Vasiliy Livanov
353433,Aaron Kaufman
353433,Jerry Stahl
353433,Jason Zumwalt
353433,Guy Busick
220903,Paul Spillenger
370260,Dylan Moran
280004,Andrew L. Stone
347123,Robert Schenkkan
121572,Jason Banker
43608,Andrew L. Stone
29477,Andrew L. Stone
400608,Bo Burnham
356329,N/A
356329,N/A
356329,N/A
356329,N/A
356329,N/A
356329,N/A
356329,N/A
58522,Giuliano Taviani
58522,Carmelo Travia
259693,Carey Hayes
259693,Chad Hayes
259693,David Leslie Johnson
259693,James Wan
248741,George Arliss
248741,Mary Hamlin
55608,N/A
55608,N/A
55608,N/A
55608,N/A
55608,N/A
55608,N/A
55608,N/A
30656,Steven Lovy
30656,Robert Lovy
89587,Eros Puglielli
89587,Franco Ferrini
312623,Franklin Coen
312623,John K. Wells
400948,N/A
400948,N/A
400948,N/A
400948,N/A
400948,N/A
400948,N/A
400948,N/A
377823,Xu Haofeng
109088,Ni Kuang
66756,Wong Jing
205891,Christopher Roosevelt
364902,Ronald Harwood
218351,Betty Laidlaw
218351,Robert Lively
241374,Frederick Lonsdale
241374,Hanns Kräly
241374,Claudine West
241374,Edwin Justus Mayer
134475,Frances Marion
134475,Frances Marion
65192,Ni Kuang
122331,Abbé Prévost
122331,Bess Meredyth
375356,Josiane Balasko
328429,Mark Elijah Rosenberg
30665,Alan Le May
30665,James H. Street
245913,Jeff Zimbalist
245913,Michael Zimbalist
82819,Patrick Kirwan
82819,Angus MacPhail
82819,Guy Morgan
75198,Héctor Cabello Reyes
75198,Eric Lavaine
51334,N/A
51334,N/A
51334,N/A
51334,N/A
51334,N/A
51334,N/A
51334,N/A
94659,N/A
94659,N/A
94659,N/A
94659,N/A
94659,N/A
94659,N/A
94659,N/A
117472,Tadao Ikeda
117472,Yasujirō Ozu
117767,Jerzy Stefan Stawiński
117767,Jerzy Stefan Stawiński
44688,David W. Rintels
132133,N/A
132133,N/A
132133,N/A
132133,N/A
132133,N/A
132133,N/A
132133,N/A
105136,N/A
105136,N/A
105136,N/A
105136,N/A
105136,N/A
105136,N/A
105136,N/A
329750,N/A
329750,N/A
329750,N/A
329750,N/A
329750,N/A
329750,N/A
329750,N/A
395883,Francesco Cinquemani
84228,P.J. Pettiette
84228,Matt Cunningham
270650,Evgeny Afineevsky
270650,Menahem Golan
270650,Martin Guigui
366564,N/A
366564,N/A
366564,N/A
366564,N/A
366564,N/A
366564,N/A
366564,N/A
356332,Russell Greene
356332,William Genovese
356332,Gabriel Rhodes
356332,James D. Solomon
157515,Helmut Käutner
157515,Ernst Schnabel
103578,Max Cuff
103578,Quinn Donoghue
230471,N/A
230471,N/A
230471,N/A
230471,N/A
230471,N/A
230471,N/A
230471,N/A
150912,Roberto Gianviti
150912,Francesco Scardamaglia
150912,Lionello De Felice
281238,Lewis E. Ciannelli
281238,Sandro Continenza
281238,Ettore Giannini
281238,Roberto Gianviti
281238,John Davis Hart
281238,José Luis Martínez Mollá
145244,Sergio Donati
145244,Walter Patriarca
145244,Gianfranco Clerici
87335,Sergio Donati
87335,Massimo Felisatti
87335,Fabio Pittorru
205557,Sergio Donati
61581,Mino Roli
61581,Nico Ducci
61581,Franco Bucceri
61581,Franco Bucceri
61581,Roberto Leoni
61581,Roberto Leoni
389427,Sean Nalaboff
144341,Demofilo Fidani
144341,Corrado Patara
147575,N/A
147575,N/A
147575,N/A
147575,N/A
147575,N/A
147575,N/A
147575,N/A
150224,Demofilo Fidani
150224,Mila Vitelli Valenza
43074,Dan Aykroyd
43074,Harold Ramis
43074,Katie Dippold
43074,Paul Feig
52947,Wong Jing
339739,Stephen Cone
61294,Shawn Schepps
61294,Luke Goltz
61294,Andrew Cullen
30942,Dennis Law
32003,N/A
32003,N/A
32003,N/A
32003,N/A
32003,N/A
32003,N/A
32003,N/A
353610,Alan B. McElroy
350566,N/A
350566,N/A
350566,N/A
350566,N/A
350566,N/A
350566,N/A
350566,N/A
206657,Joerg Steineck
287703,Giddens Ko
284152,Lee Do-Yoon
25625,John Waters
168098,Adam Alleca
168098,Stephen King
168098,Stephen King
168098,Craig Gilmore
356334,Rob Robol
356334,Allan Ungar
28529,Mark Thomas McGee
112767,N/A
131172,Robert Enders
131172,Muriel Spark
377150,Mani Haghighi
244839,N/A
244839,N/A
244839,N/A
244839,N/A
244839,N/A
244839,N/A
244839,N/A
216521,Eddie Mullins
170898,Elvis Bošnjak
25079,Hiroichi Fuse
80699,N/A
80699,N/A
80699,N/A
80699,N/A
80699,N/A
80699,N/A
80699,N/A
130638,N/A
130638,N/A
130638,N/A
130638,N/A
130638,N/A
130638,N/A
130638,N/A
363889,Ben Begley
363889,Renee Dorian
355598,Jeremy Benson
323372,Isaac P. Creus
370687,Jason Faller
370687,Justin Partridge
370687,Liska Ostojic
373476,Julian Sheppard
373476,Joshua Marston
300761,Jacob Colman
41312,Derek N. Twist
41312,Pelham Groom
258755,Mikel Rueda
28775,Aubrey Wisberg
28775,Jack Pollexfen
217057,N/A
217057,N/A
217057,N/A
217057,N/A
217057,N/A
217057,N/A
217057,N/A
327040,Eva Husson
34202,Tracy Tormé
401895,N/A
401895,N/A
401895,N/A
401895,N/A
401895,N/A
401895,N/A
401895,N/A
397003,Tom Sizemore
397003,Daniel Zirilli
397003,D. Glase Lomond
138705,Mika Karttunen
138705,Reijo Mäki
150208,Reijo Mäki
150208,Mika Karttunen
61123,N/A
61123,N/A
61123,N/A
61123,N/A
61123,N/A
61123,N/A
61123,N/A
80256,Reijo Mäki
80256,Mika Karttunen
41454,N/A
41454,N/A
41454,N/A
41454,N/A
41454,N/A
41454,N/A
41454,N/A
381080,N/A
381080,N/A
381080,N/A
381080,N/A
381080,N/A
381080,N/A
381080,N/A
297721,N/A
297721,N/A
297721,N/A
297721,N/A
297721,N/A
297721,N/A
297721,N/A
359790,Joe Gangemi
359790,Gregory Jacobs
359790,Castle Freeman Jr.
51806,Jud Kinberg
343724,Simon Pummell
392961,Adam Green
35429,T.S. Cook
73307,Don Martin
73307,John K. Butler
380225,Paolo Virzì
380225,Francesca Archibugi
229154,Mauricio Chernovetzky
229154,Mark Devendorf
226437,Maciej Pieprzyca
258322,Ferzan Ozpetek
63398,N/A
63398,N/A
63398,N/A
63398,N/A
63398,N/A
63398,N/A
63398,N/A
4948,Costa-Gavras
4948,Milan Kundera
4948,Christopher Frank
51444,N/A
51444,N/A
51444,N/A
51444,N/A
51444,N/A
51444,N/A
51444,N/A
31453,Zvia Dimbort
31453,Dennis Dimster
52199,Robert J. Gurney Jr.
52199,Al Martin
52199,Paul W. Fairman
30667,Catherine Cyran
30667,Damian Klaus
133563,Shūji Terayama
213373,Joaquim Pinto
169357,N/A
169357,N/A
169357,N/A
169357,N/A
169357,N/A
169357,N/A
169357,N/A
206789,Satyajit Ray
345735,Fire Lee Ka-Wing
397517,Lamar Damon
